outputs,preds
0.9505212,1.0
1.0977384e-05,0.0
0.8894521,1.0
0.9998548,1.0
5.6945382e-06,0.0
1.6554426e-07,0.0
0.9995035,1.0
0.0009992736,0.0
0.001778704,0.0
1.1580242e-05,0.0
0.9984975,1.0
0.0009618625,0.0
3.6992324e-07,0.0
0.10517828,0.0
0.99953365,1.0
0.996887,1.0
0.00085862854,0.0
4.4516397e-05,0.0
0.5900479,0.0
0.4501446,0.0
0.0016493244,0.0
0.99995065,1.0
0.00024780587,0.0
0.045654703,0.0
0.00031526852,0.0
0.99795985,1.0
0.0009618625,0.0
1.0755048e-05,0.0
4.7664325e-05,0.0
0.000329336,0.0
0.0006856387,0.0
0.0006267504,0.0
0.000581449,0.0
0.24828939,0.0
0.99967766,1.0
0.00018697855,0.0
9.8226614e-05,0.0
6.356813e-05,0.0
0.99989676,1.0
1.9298271e-08,0.0
0.042958014,0.0
1.3379913e-06,0.0
0.000101669764,0.0
0.99996424,1.0
0.00031459925,0.0
0.99998987,1.0
1.5876857e-07,0.0
2.2944656e-05,0.0
0.0005396828,0.0
0.9999988,1.0
0.12276964,0.0
0.101422116,0.0
0.0005312131,0.0
2.887963e-06,0.0
7.4611266e-06,0.0
3.6872247e-08,0.0
0.00084165164,0.0
2.9103947e-05,0.0
2.1952217e-06,0.0
0.9935942,1.0
0.0001682427,0.0
0.9801687,1.0
0.0005418285,0.0
0.99981254,1.0
2.8199822e-06,0.0
0.9999279,1.0
0.017722258,0.0
0.0008428471,0.0
2.1275104e-05,0.0
0.1332229,0.0
7.2029985e-07,0.0
1.6459502e-06,0.0
0.0007100675,0.0
0.9989588,1.0
0.9979917,1.0
0.00051578315,0.0
0.081084214,0.0
9.2858325e-05,0.0
0.0013341524,0.0
0.9996642,1.0
2.9928424e-06,0.0
0.08507649,0.0
0.9986444,1.0
0.99992216,1.0
0.99675757,1.0
0.00015372633,0.0
2.5886951e-05,0.0
0.0013002118,0.0
0.9951491,1.0
1.051611e-06,0.0
1.2057445e-05,0.0
0.99799,1.0
2.3953342e-07,0.0
0.99445575,1.0
0.0011838379,0.0
0.999553,1.0
0.0027299176,0.0
0.038798396,0.0
3.5813113e-07,0.0
0.0046166354,0.0
5.003734e-07,0.0
4.8267008e-05,0.0
0.9999839,1.0
4.2230244e-08,0.0
2.1199694e-08,0.0
0.09059088,0.0
1.7121394e-06,0.0
0.008467729,0.0
0.99990916,1.0
0.022535414,0.0
0.00029105993,0.0
0.999343,1.0
0.9634872,1.0
0.99999213,1.0
0.9999852,1.0
3.4977224e-05,0.0
0.20369162,0.0
1.7411974e-05,0.0
0.9988147,1.0
0.38681024,0.0
0.0033055814,0.0
6.7019078e-06,0.0
0.95752585,1.0
0.99999595,1.0
0.0018944164,0.0
2.3595558e-05,0.0
0.002008246,0.0
0.003166637,0.0
0.0022207862,0.0
0.071276374,0.0
0.0010806447,0.0
0.00072349905,0.0
1.8956505e-05,0.0
0.0005723423,0.0
0.99986887,1.0
0.0019183616,0.0
0.0005833063,0.0
0.0041281767,0.0
0.0013171391,0.0
0.00017876134,0.0
0.5106355,0.0
0.00036354465,0.0
0.99983954,1.0
0.20266081,0.0
2.4418985e-06,0.0
0.9979461,1.0
1.2057542e-07,0.0
0.0026377058,0.0
0.0041461764,0.0
2.1199694e-08,0.0
3.3232038e-08,0.0
0.0007678147,0.0
0.008944559,0.0
0.9013921,1.0
2.3630011e-05,0.0
0.00064486795,0.0
1.3190488e-07,0.0
0.00014282885,0.0
0.0019340677,0.0
1.7270378e-06,0.0
0.028056791,0.0
0.99991345,1.0
0.024018783,0.0
0.999941,1.0
4.410398e-05,0.0
0.00017987289,0.0
2.4639307e-08,0.0
1.754e-08,0.0
0.89035076,1.0
0.99998534,1.0
0.0008125188,0.0
0.048952296,0.0
0.00036076558,0.0
0.00028255564,0.0
0.017505465,0.0
0.005551888,0.0
2.5894333e-05,0.0
0.31173122,0.0
6.2997e-06,0.0
1.845021e-05,0.0
5.9369966e-05,0.0
0.026471697,0.0
0.0034782158,0.0
0.4645641,0.0
1.7139073e-05,0.0
0.99961096,1.0
4.245205e-05,0.0
0.27324224,0.0
0.0005677557,0.0
1.8103482e-07,0.0
0.9923751,1.0
0.98799276,1.0
1.7496401e-06,0.0
0.012398696,0.0
0.0002099111,0.0
0.99883956,1.0
3.2600826e-06,0.0
0.96932036,1.0
0.00020292794,0.0
6.3648436e-08,0.0
0.0067013837,0.0
1.2299337e-06,0.0
4.1605428e-05,0.0
1.46003285e-05,0.0
0.16454001,0.0
0.9756186,1.0
3.3982502e-05,0.0
0.0009109219,0.0
1.4537821e-07,0.0
0.023902528,0.0
0.99983144,1.0
2.9239172e-05,0.0
0.030055556,0.0
4.6305584e-07,0.0
0.99944574,1.0
0.00085862854,0.0
0.000313205,0.0
3.317165e-05,0.0
0.9962178,1.0
0.0051058824,0.0
7.205586e-06,0.0
8.268118e-06,0.0
2.1599898e-07,0.0
0.0005993099,0.0
5.1131646e-08,0.0
0.2795177,0.0
0.9959811,1.0
0.99993885,1.0
0.22042744,0.0
0.0006007877,0.0
0.78283095,1.0
0.0017842792,0.0
2.570183e-08,0.0
0.006500112,0.0
2.2415099e-08,0.0
0.0012725361,0.0
2.8186943e-08,0.0
0.23935373,0.0
0.0016576966,0.0
0.003103319,0.0
0.0006856387,0.0
0.004203118,0.0
3.6423987e-07,0.0
2.1819074e-05,0.0
9.4973466e-08,0.0
0.99241865,1.0
8.7899585e-05,0.0
0.013459852,0.0
0.00074077945,0.0
0.052963547,0.0
4.5985616e-05,0.0
4.6845005e-05,0.0
1.722803e-08,0.0
0.99982136,1.0
5.321232e-05,0.0
0.0040944717,0.0
0.0033487647,0.0
4.035484e-07,0.0
0.959852,1.0
0.9997979,1.0
0.9993813,1.0
0.0002087897,0.0
0.9991424,1.0
0.08557318,0.0
0.6415642,1.0
1.9620145e-05,0.0
9.729191e-06,0.0
0.0020356588,0.0
0.0013551099,0.0
0.00025835988,0.0
0.014758176,0.0
8.662016e-05,0.0
8.363002e-06,0.0
0.0013341524,0.0
0.0001701204,0.0
0.121840484,0.0
1.1769156e-05,0.0
0.9998672,1.0
3.845672e-06,0.0
0.00070597447,0.0
0.3080724,0.0
2.240935e-05,0.0
0.021101067,0.0
1.7115748e-05,0.0
4.9311357e-06,0.0
0.004697884,0.0
0.0070486073,0.0
0.998767,1.0
0.30583814,0.0
0.06704523,0.0
0.9962232,1.0
0.026023868,0.0
1.9774745e-06,0.0
0.02492823,0.0
0.029084837,0.0
6.288794e-05,0.0
0.98902994,1.0
0.0002027156,0.0
1.9600193e-05,0.0
9.425929e-06,0.0
0.002164744,0.0
1.7511209e-07,0.0
0.3727688,0.0
6.2806015e-05,0.0
0.9999888,1.0
0.99910307,1.0
0.03427837,0.0
0.0016576966,0.0
0.5309876,0.0
1.03284016e-07,0.0
1.10794435e-05,0.0
9.4789236e-08,0.0
0.9999571,1.0
9.1113434e-05,0.0
9.1439135e-05,0.0
0.003997929,0.0
1.3979067e-05,0.0
0.99736065,1.0
0.0063231974,0.0
0.010970359,0.0
0.0011534436,0.0
0.9999726,1.0
0.00017442854,0.0
8.333846e-06,0.0
0.0002912695,0.0
0.06734348,0.0
0.0007673926,0.0
0.0007605612,0.0
0.99817383,1.0
0.9957534,1.0
0.8922389,1.0
1.5892658e-06,0.0
0.00093343033,0.0
5.2528753e-06,0.0
8.511554e-07,0.0
0.13625927,0.0
0.9974976,1.0
0.21468727,0.0
0.0018087219,0.0
1.7627503e-05,0.0
0.5700687,0.0
1.1136328e-06,0.0
1.2051996e-05,0.0
0.0026168446,0.0
0.9999654,1.0
0.0014090696,0.0
5.22416e-06,0.0
0.19511953,0.0
0.0002650809,0.0
0.9982963,1.0
5.7502447e-08,0.0
0.00035446763,0.0
0.005167047,0.0
0.0010372986,0.0
1.2178451e-06,0.0
0.0010481927,0.0
0.0055515463,0.0
0.9860387,1.0
0.03297622,0.0
0.00071017817,0.0
0.0007299508,0.0
2.0855569e-07,0.0
0.9441374,1.0
4.13924e-05,0.0
9.562255e-08,0.0
0.06351026,0.0
0.0011741879,0.0
0.99954635,1.0
0.9942445,1.0
0.04916809,0.0
0.0006856387,0.0
3.680427e-05,0.0
0.22580314,0.0
0.0016541256,0.0
0.00016384045,0.0
0.08111391,0.0
5.7725367e-05,0.0
0.08563176,0.0
0.9957747,1.0
0.0011709918,0.0
0.0041443342,0.0
0.00012161677,0.0
0.0009086459,0.0
0.9998869,1.0
0.9999863,1.0
0.00020013726,0.0
0.0004890183,0.0
3.7368605e-07,0.0
0.9975262,1.0
0.00025019178,0.0
0.9998485,1.0
0.000106739564,0.0
2.6201686e-05,0.0
0.99809915,1.0
0.99968445,1.0
0.45533147,0.0
5.348433e-06,0.0
0.54992235,0.0
0.00014787553,0.0
0.9999671,1.0
0.0023894783,0.0
0.7491393,1.0
2.9844966e-08,0.0
2.3105943e-06,0.0
0.8218665,1.0
0.00013791937,0.0
3.821557e-06,0.0
0.010119296,0.0
0.00081181066,0.0
0.9999782,1.0
0.00014449334,0.0
0.00022187897,0.0
0.00043152636,0.0
0.025358185,0.0
2.5330676e-06,0.0
0.0017842792,0.0
0.9372865,1.0
2.3255037e-08,0.0
8.787896e-05,0.0
0.0031038933,0.0
0.081190966,0.0
0.002383084,0.0
2.3255037e-08,0.0
0.16839084,0.0
2.9880576e-07,0.0
0.99992335,1.0
2.1398942e-05,0.0
0.83508945,1.0
0.00016041238,0.0
0.0002650809,0.0
0.00017211866,0.0
0.00022093682,0.0
0.9990609,1.0
0.8844809,1.0
0.00071017817,0.0
0.997766,1.0
0.99969494,1.0
0.00022485477,0.0
3.1228135e-06,0.0
3.630424e-07,0.0
4.4511435e-07,0.0
8.0474514e-08,0.0
0.0004578771,0.0
0.5595232,0.0
0.99594766,1.0
0.06351026,0.0
0.04075104,0.0
0.0013552228,0.0
0.20397295,0.0
0.039283983,0.0
0.0024908516,0.0
0.9676725,1.0
0.0023635982,0.0
9.538535e-05,0.0
0.99992037,1.0
5.9575314e-07,0.0
2.8837916e-05,0.0
0.0019694937,0.0
0.99982977,1.0
4.4933386e-06,0.0
1.8244734e-08,0.0
0.0039120205,0.0
0.9998654,1.0
5.1979918e-05,0.0
1.3316672e-05,0.0
0.012056682,0.0
6.081641e-07,0.0
0.0006556988,0.0
2.2005421e-08,0.0
0.00039945182,0.0
0.0005343286,0.0
0.688138,1.0
0.03170754,0.0
0.009035476,0.0
8.678966e-07,0.0
0.9997552,1.0
4.954667e-06,0.0
0.99998367,1.0
2.0417898e-08,0.0
9.668822e-05,0.0
0.55258983,0.0
0.06507597,0.0
0.038289864,0.0
0.08594035,0.0
3.0589515e-06,0.0
0.0007695324,0.0
0.00018312178,0.0
0.00018851469,0.0
0.13785659,0.0
1.5587955e-05,0.0
0.0011678977,0.0
8.8307615e-06,0.0
0.0006855139,0.0
4.5215278e-05,0.0
1.6216674e-05,0.0
0.0012547678,0.0
0.9995896,1.0
0.23905341,0.0
1.0473153e-06,0.0
0.084173255,0.0
0.012219512,0.0
0.080492005,0.0
0.0001437437,0.0
0.0015752405,0.0
0.0064564077,0.0
0.000107267704,0.0
0.0058834055,0.0
0.99409133,1.0
0.0080241375,0.0
